STUDENT,AIRPLANE,INSTUCTOR,TAKEOFF,LANDING,FILED,AREA
S01167,548QR,I053,2018-01-24T14:00:00-05:00,2018-01-24T16:00:00-05:00,VFR,Pattern
S01258,811AX,I061,2018-01-24T14:00:00-05:00,2018-01-24T16:00:00-05:00,VFR,Pattern
S01265,684TM,I076,2018-01-24T14:00:00-05:00,2018-01-24T16:00:00-05:00,VFR,Pattern
S01269,217PQ,I077,2018-01-24T14:00:00-05:00,2018-01-24T16:00:00-05:00,VFR,Pattern
S01260,426JQ,I003,2018-01-24T08:00:00-05:00,2018-01-24T10:00:00-05:00,VFR,Practice Area
S00980,217PQ,I077,2018-01-24T09:00:00-05:00,2018-01-24T11:00:00-05:00,IFR,Pattern
S00564,254SE,I077,2018-01-24T11:00:00-05:00,2018-01-24T13:00:00-05:00,IFR,Pattern
S00549,548QR,,2018-01-24T08:00:00-05:00,2018-01-24T10:00:00-05:00,IFR,Pattern
S01259,426JQ,I032,2018-01-24T14:00:00-05:00,2018-01-24T16:00:00-05:00,VFR,Pattern
S01261,446BU,I060,2018-01-24T14:00:00-05:00,2018-01-24T16:00:00-05:00,VFR,Pattern
S01272,133CZ,I003,2018-01-24T14:00:00-05:00,2018-01-24T16:00:00-05:00,VFR,Pattern
S01051,548QR,I003,2018-01-24T10:00:00-05:00,2018-01-24T12:00:00-05:00,IFR,Pattern
S01191,738GG,I076,2018-01-25T09:00:00-05:00,2018-01-25T11:00:00-05:00,VFR,Pattern
S01161,738GG,I072,2018-01-25T11:00:00-05:00,2018-01-25T13:00:00-05:00,VFR,Pattern
S01258,426JQ,I072,2018-01-25T09:00:00-05:00,2018-01-25T11:00:00-05:00,VFR,Pattern
S01260,426JQ,I076,2018-01-25T11:00:00-05:00,2018-01-25T13:00:00-05:00,VFR,Pattern
S01270,684TM,I072,2018-01-25T13:00:00-05:00,2018-01-25T15:00:00-05:00,VFR,Practice Area
S01259,426JQ,I076,2018-01-25T13:00:00-05:00,2018-01-25T16:00:00-05:00,VFR,Practice Area
S01261,133CZ,I072,2018-01-25T15:00:00-05:00,2018-01-25T17:00:00-05:00,VFR,Pattern
S01256,385AT,I077,2018-01-25T11:00:00-05:00,2018-01-25T14:00:00-05:00,VFR,Practice Area
S01272,811AX,I077,2018-01-25T09:00:00-05:00,2018-01-25T11:00:00-05:00,VFR,Pattern
S01176,217PQ,I032,2018-01-25T13:00:00-05:00,2018-01-25T15:00:00-05:00,VFR,Pattern
S01136,684TM,I076,2018-01-26T09:00:00-05:00,2018-01-26T11:00:00-05:00,VFR,Pattern
S01124,217PQ,I072,2018-01-26T09:00:00-05:00,2018-01-26T11:00:00-05:00,VFR,Pattern
S01272,811AX,I072,2018-01-26T11:00:00-05:00,2018-01-26T13:00:00-05:00,VFR,Pattern
S01176,684TM,I076,2018-01-26T11:00:00-05:00,2018-01-26T14:00:00-05:00,VFR,Practice Area
S01145,548QR,I061,2018-01-27T09:00:00-05:00,2018-01-27T11:00:00-05:00,VFR,Pattern
S00584,684TM,I072,2018-01-27T09:00:00-05:00,2018-01-27T12:00:00-05:00,VFR,Practice Area
S00717,217PQ,I077,2018-01-27T09:00:00-05:00,2018-01-27T12:00:00-05:00,IFR,Practice Area
S00861,548QR,I053,2018-01-27T11:00:00-05:00,2018-01-27T13:00:00-05:00,VFR,Pattern
S00487,684TM,I072,2018-01-27T12:00:00-05:00,2018-01-27T14:00:00-05:00,VFR,Practice Area
S01072,217PQ,I061,2018-01-27T12:00:00-05:00,2018-01-27T14:00:00-05:00,VFR,Practice Area
S01198,426JQ,I053,2018-01-27T09:00:00-05:00,2018-01-27T11:00:00-05:00,VFR,Practice Area
S01168,133CZ,I053,2018-01-27T13:00:00-05:00,2018-01-27T15:00:00-05:00,VFR,Practice Area
S00814,426JQ,I061,2018-01-27T14:00:00-05:00,2018-01-27T16:00:00-05:00,VFR,Pattern
S00658,684TM,I072,2018-01-27T14:00:00-05:00,2018-01-27T17:00:00-05:00,VFR,Practice Area
S00966,811AX,I053,2018-01-27T15:00:00-05:00,2018-01-27T17:00:00-05:00,VFR,Pattern
S01011,811AX,I097,2018-01-27T09:00:00-05:00,2018-01-27T11:00:00-05:00,VFR,Pattern
S01090,426JQ,I097,2018-01-27T11:00:00-05:00,2018-01-27T13:00:00-05:00,VFR,Pattern
S00904,811AX,I077,2018-01-27T12:00:00-05:00,2018-01-27T14:00:00-05:00,VFR,Pattern
S01121,133CZ,I097,2018-01-27T15:00:00-05:00,2018-01-27T17:00:00-05:00,VFR,Pattern
S01044,133CZ,I003,2018-01-27T08:00:00-05:00,2018-01-27T10:00:00-05:00,VFR,Pattern
S01063,133CZ,I010,2018-01-27T10:00:00-05:00,2018-01-27T12:00:00-05:00,VFR,Pattern
S01201,738GG,I097,2018-01-27T13:00:00-05:00,2018-01-27T15:00:00-05:00,VFR,Pattern
S01152,548QR,I060,2018-01-27T13:00:00-05:00,2018-01-27T16:00:00-05:00,VFR,Practice Area
S01128,738GG,I077,2018-01-27T15:00:00-05:00,2018-01-27T17:00:00-05:00,VFR,Pattern
S01136,217PQ,I003,2018-01-27T14:00:00-05:00,2018-01-27T16:00:00-05:00,IFR,Pattern
S01130,738GG,I096,2018-01-27T09:00:00-05:00,2018-01-27T12:00:00-05:00,VFR,Practice Area
S00691,738GG,I072,2018-01-28T11:00:00-05:00,2018-01-28T13:00:00-05:00,VFR,Pattern
S01254,811AX,I061,2018-01-28T11:00:00-05:00,2018-01-28T13:00:00-05:00,VFR,Pattern
S00956,426JQ,I053,2018-01-28T11:00:00-05:00,2018-01-28T13:00:00-05:00,VFR,Pattern
S01035,811AX,I053,2018-01-28T13:00:00-05:00,2018-01-28T15:00:00-05:00,VFR,Pattern
S01255,426JQ,I072,2018-01-28T13:00:00-05:00,2018-01-28T15:00:00-05:00,VFR,Pattern
S00887,133CZ,I061,2018-01-28T13:00:00-05:00,2018-01-28T15:00:00-05:00,VFR,Pattern
S01107,133CZ,I072,2018-01-28T15:00:00-05:00,2018-01-28T17:00:00-05:00,VFR,Pattern
S00772,811AX,I061,2018-01-28T15:00:00-05:00,2018-01-28T17:00:00-05:00,VFR,Pattern
S00964,426JQ,I053,2018-01-28T15:00:00-05:00,2018-01-28T17:00:00-05:00,VFR,Pattern
S01110,133CZ,I097,2018-01-28T10:00:00-05:00,2018-01-28T12:00:00-05:00,VFR,Pattern
S00877,385AT,I077,2018-01-28T11:00:00-05:00,2018-01-28T13:00:00-05:00,VFR,Practice Area
S01031,738GG,I097,2018-01-28T13:00:00-05:00,2018-01-28T15:00:00-05:00,VFR,Practice Area
S01148,548QR,I077,2018-01-28T13:00:00-05:00,2018-01-28T15:00:00-05:00,VFR,Pattern
S00982,385AT,I097,2018-01-28T15:00:00-05:00,2018-01-28T17:00:00-05:00,VFR,Pattern
S01177,217PQ,I003,2018-01-28T11:00:00-05:00,2018-01-28T14:00:00-05:00,VFR,Practice Area
S01184,254SE,I096,2018-01-28T10:00:00-05:00,2018-01-28T13:00:00-05:00,VFR,Cross Country
S01075,548QR,I077,2018-01-28T15:00:00-05:00,2018-01-28T17:00:00-05:00,VFR,Pattern
S01017,684TM,I010,2018-01-28T11:00:00-05:00,2018-01-28T14:00:00-05:00,VFR,Practice Area
S01175,738GG,I010,2018-01-28T15:00:00-05:00,2018-01-28T17:00:00-05:00,VFR,Pattern
S00678,254SE,I096,2018-01-28T13:00:00-05:00,2018-01-28T16:00:00-05:00,VFR,Practice Area
S00663,217PQ,I003,2018-01-28T14:00:00-05:00,2018-01-28T16:00:00-05:00,VFR,Pattern
S01128,738GG,I076,2018-01-29T11:00:00-05:00,2018-01-29T14:00:00-05:00,VFR,Practice Area
S01188,254SE,I053,2018-01-29T11:00:00-05:00,2018-01-29T14:00:00-05:00,VFR,Practice Area
S01260,811AX,I061,2018-01-29T11:00:00-05:00,2018-01-29T14:00:00-05:00,VFR,Practice Area
S01287,133CZ,I072,2018-01-29T11:00:00-05:00,2018-01-29T13:00:00-05:00,VFR,Pattern
S01265,446BU,I072,2018-01-29T13:00:00-05:00,2018-01-29T15:00:00-05:00,VFR,Pattern
S01064,548QR,I097,2018-01-29T11:00:00-05:00,2018-01-29T14:00:00-05:00,IFR,Practice Area
S01136,217PQ,I032,2018-01-29T13:00:00-05:00,2018-01-29T17:00:00-05:00,IFR,Cross Country
S01270,548QR,I076,2018-01-29T14:00:00-05:00,2018-01-29T16:00:00-05:00,VFR,Pattern
S00564,217PQ,,2018-01-29T11:00:00-05:00,2018-01-29T13:00:00-05:00,IFR,Pattern
S01124,254SE,I053,2018-01-29T14:00:00-05:00,2018-01-29T17:00:00-05:00,VFR,Practice Area
S01279,133CZ,I061,2018-01-29T14:00:00-05:00,2018-01-29T16:00:00-05:00,VFR,Pattern
S01284,811AX,I072,2018-01-29T15:00:00-05:00,2018-01-29T17:00:00-05:00,VFR,Pattern
S01261,426JQ,I097,2018-01-29T14:00:00-05:00,2018-01-29T16:00:00-05:00,VFR,Pattern
S01259,426JQ,I096,2018-01-29T11:00:00-05:00,2018-01-29T13:00:00-05:00,VFR,Pattern
S00847,548QR,I032,2018-01-29T17:00:00-05:00,2018-01-29T19:00:00-05:00,IFR,Pattern
S01064,254SE,I097,2018-01-30T12:00:00-05:00,2018-01-30T14:00:00-05:00,IFR,Pattern
S01136,217PQ,I032,2018-01-30T13:00:00-05:00,2018-01-30T15:00:00-05:00,IFR,Pattern
S01158,548QR,I060,2018-01-30T13:00:00-05:00,2018-01-30T15:00:00-05:00,IFR,Pattern
S00549,548QR,I060,2018-01-30T19:00:00-05:00,2018-01-30T21:00:00-05:00,IFR,Pattern
S01188,217PQ,I061,2018-01-31T09:00:00-05:00,2018-01-31T12:00:00-05:00,VFR,Practice Area
S01260,811AX,I053,2018-01-31T09:00:00-05:00,2018-01-31T11:00:00-05:00,VFR,Pattern
S01287,133CZ,I076,2018-01-31T09:00:00-05:00,2018-01-31T11:00:00-05:00,VFR,Pattern
S01265,157ZA,I076,2018-01-31T11:00:00-05:00,2018-01-31T13:00:00-05:00,VFR,Pattern
S01270,254SE,I053,2018-01-31T11:00:00-05:00,2018-01-31T13:00:00-05:00,VFR,Pattern
S00564,446BU,I060,2018-01-31T17:00:00-05:00,2018-01-31T20:00:00-05:00,IFR,Practice Area
S01124,548QR,I061,2018-01-31T12:00:00-05:00,2018-01-31T14:00:00-05:00,VFR,Pattern
S01269,157ZA,I061,2018-01-31T15:00:00-05:00,2018-01-31T17:00:00-05:00,VFR,Pattern
S01256,548QR,I053,2018-01-31T15:00:00-05:00,2018-01-31T17:00:00-05:00,VFR,Pattern
S00812,157ZA,,2018-01-31T08:00:00-05:00,2018-01-31T10:00:00-05:00,VFR,Practice Area
S01279,811AX,I076,2018-01-31T15:00:00-05:00,2018-01-31T17:00:00-05:00,VFR,Pattern
S01284,426JQ,I077,2018-01-31T09:00:00-05:00,2018-01-31T11:00:00-05:00,VFR,Pattern
S01261,133CZ,I077,2018-01-31T11:00:00-05:00,2018-01-31T13:00:00-05:00,VFR,Pattern
S01259,133CZ,I060,2018-01-31T15:00:00-05:00,2018-01-31T17:00:00-05:00,VFR,Pattern
S01272,426JQ,I032,2018-01-31T15:00:00-05:00,2018-01-31T17:00:00-05:00,VFR,Pattern
S00847,548QR,,2018-01-31T08:00:00-05:00,2018-01-31T10:00:00-05:00,IFR,Practice Area
S00980,254SE,I077,2018-01-31T15:00:00-05:00,2018-01-31T17:00:00-05:00,IFR,Practice Area
S00549,254SE,,2018-01-31T08:00:00-05:00,2018-01-31T10:00:00-05:00,IFR,Pattern
S01258,811AX,I096,2018-01-31T11:00:00-05:00,2018-01-31T13:00:00-05:00,VFR,Pattern
S01167,548QR,I003,2018-01-31T10:00:00-05:00,2018-01-31T12:00:00-05:00,VFR,Practice Area
S01176,217PQ,I003,2018-01-31T12:00:00-05:00,2018-01-31T14:00:00-05:00,VFR,Pattern
S01265,684TM,I076,2018-02-01T09:00:00-05:00,2018-02-01T11:00:00-05:00,VFR,Pattern
S01270,217PQ,I072,2018-02-01T09:00:00-05:00,2018-02-01T11:00:00-05:00,VFR,Pattern
S01269,684TM,I072,2018-02-01T11:00:00-05:00,2018-02-01T13:00:00-05:00,VFR,Practice Area
S01256,548QR,I076,2018-02-01T11:00:00-05:00,2018-02-01T13:00:00-05:00,VFR,Pattern
S00812,157ZA,,2018-02-01T08:00:00-05:00,2018-02-01T10:00:00-05:00,VFR,Pattern
S01152,684TM,I072,2018-02-01T13:00:00-05:00,2018-02-01T15:00:00-05:00,VFR,Pattern
S01272,133CZ,I076,2018-02-01T13:00:00-05:00,2018-02-01T15:00:00-05:00,VFR,Practice Area
S01158,254SE,I077,2018-02-01T09:00:00-05:00,2018-02-01T12:00:00-05:00,IFR,Practice Area
S00980,157ZA,I077,2018-02-01T12:00:00-05:00,2018-02-01T14:00:00-05:00,IFR,Pattern
S00549,548QR,,2018-02-01T08:00:00-05:00,2018-02-01T10:00:00-05:00,IFR,Pattern
S01258,426JQ,I072,2018-02-01T15:00:00-05:00,2018-02-01T17:00:00-05:00,VFR,Pattern
S01167,684TM,I076,2018-02-01T15:00:00-05:00,2018-02-01T17:00:00-05:00,VFR,Practice Area
S01282,217PQ,I032,2018-02-01T13:00:00-05:00,2018-02-01T15:00:00-05:00,VFR,Pattern
S01051,548QR,I060,2018-02-01T13:00:00-05:00,2018-02-01T15:00:00-05:00,IFR,Pattern
S01269,254SE,I072,2018-02-02T09:00:00-05:00,2018-02-02T11:00:00-05:00,VFR,Pattern
S01272,133CZ,I076,2018-02-02T09:00:00-05:00,2018-02-02T11:00:00-05:00,VFR,Pattern
S01282,254SE,I072,2018-02-02T12:00:00-05:00,2018-02-02T14:00:00-05:00,VFR,Pattern
S01051,157ZA,I097,2018-02-02T09:00:00-05:00,2018-02-02T11:00:00-05:00,IFR,Pattern
S00943,254SE,I061,2018-02-03T09:00:00-05:00,2018-02-03T11:00:00-05:00,VFR,Pattern
S00681,684TM,I072,2018-02-03T09:00:00-05:00,2018-02-03T11:00:00-05:00,VFR,Pattern
S00934,133CZ,I053,2018-02-03T09:00:00-05:00,2018-02-03T13:00:00-05:00,VFR,Cross Country
S01079,426JQ,I072,2018-02-03T11:00:00-05:00,2018-02-03T13:00:00-05:00,VFR,Pattern
S01155,811AX,I061,2018-02-03T11:00:00-05:00,2018-02-03T13:00:00-05:00,VFR,Pattern
S00873,811AX,I053,2018-02-03T13:00:00-05:00,2018-02-03T17:00:00-05:00,VFR,Cross Country
S01199,426JQ,I072,2018-02-03T13:00:00-05:00,2018-02-03T15:00:00-05:00,VFR,Pattern
S01111,133CZ,I061,2018-02-03T13:00:00-05:00,2018-02-03T16:00:00-05:00,VFR,Practice Area
S00725,684TM,I072,2018-02-03T15:00:00-05:00,2018-02-03T17:00:00-05:00,VFR,Pattern
S00914,426JQ,I097,2018-02-03T09:00:00-05:00,2018-02-03T11:00:00-05:00,VFR,Practice Area
S01262,811AX,I077,2018-02-03T09:00:00-05:00,2018-02-03T11:00:00-05:00,VFR,Pattern
S01054,426JQ,I097,2018-02-03T15:00:00-05:00,2018-02-03T17:00:00-05:00,VFR,Pattern
S00816,684TM,I097,2018-02-03T11:00:00-05:00,2018-02-03T13:00:00-05:00,VFR,Pattern
S00868,548QR,I077,2018-02-03T11:00:00-05:00,2018-02-03T13:00:00-05:00,VFR,Practice Area
S00836,548QR,I077,2018-02-03T13:00:00-05:00,2018-02-03T15:00:00-05:00,VFR,Pattern
S00985,254SE,I060,2018-02-03T13:00:00-05:00,2018-02-03T16:00:00-05:00,VFR,Practice Area
S00718,217PQ,I097,2018-02-03T13:00:00-05:00,2018-02-03T15:00:00-05:00,VFR,Pattern
S01201,738GG,I077,2018-02-03T15:00:00-05:00,2018-02-03T17:00:00-05:00,VFR,Pattern
S01017,217PQ,I003,2018-02-03T08:00:00-05:00,2018-02-03T11:00:00-05:00,VFR,Practice Area
S01130,738GG,I010,2018-02-03T08:00:00-05:00,2018-02-03T10:00:00-05:00,VFR,Practice Area
S01175,738GG,I096,2018-02-03T10:00:00-05:00,2018-02-03T12:00:00-05:00,VFR,Pattern
S00720,157ZA,I010,2018-02-03T10:00:00-05:00,2018-02-03T13:00:00-05:00,VFR,Practice Area
S00744,254SE,I003,2018-02-03T11:00:00-05:00,2018-02-03T13:00:00-05:00,VFR,Practice Area
S00729,684TM,I003,2018-02-03T13:00:00-05:00,2018-02-03T15:00:00-05:00,VFR,Pattern
S01031,738GG,I096,2018-02-03T12:00:00-05:00,2018-02-03T14:00:00-05:00,VFR,Pattern
S01162,157ZA,I010,2018-02-03T13:00:00-05:00,2018-02-03T15:00:00-05:00,VFR,Pattern
S01213,217PQ,I010,2018-02-03T15:00:00-05:00,2018-02-03T17:00:00-05:00,VFR,Pattern
S01075,157ZA,I096,2018-02-03T15:00:00-05:00,2018-02-03T17:00:00-05:00,VFR,Pattern
S01172,548QR,I003,2018-02-03T15:00:00-05:00,2018-02-03T17:00:00-05:00,VFR,Pattern
S00753,548QR,I072,2018-02-04T10:00:00-05:00,2018-02-04T12:00:00-05:00,VFR,Pattern
S01183,811AX,I053,2018-02-04T10:00:00-05:00,2018-02-04T12:00:00-05:00,VFR,Pattern
S01139,133CZ,I061,2018-02-04T10:00:00-05:00,2018-02-04T12:00:00-05:00,VFR,Pattern
S00952,426JQ,I077,2018-02-04T10:00:00-05:00,2018-02-04T12:00:00-05:00,VFR,Pattern
S00762,684TM,I097,2018-02-04T10:00:00-05:00,2018-02-04T13:00:00-05:00,VFR,Practice Area
S01034,157ZA,I096,2018-02-04T10:00:00-05:00,2018-02-04T12:00:00-05:00,VFR,Pattern
S00722,738GG,I010,2018-02-04T10:00:00-05:00,2018-02-04T12:00:00-05:00,VFR,Pattern
S01148,217PQ,I003,2018-02-04T10:00:00-05:00,2018-02-04T12:00:00-05:00,VFR,Pattern
S01044,426JQ,I061,2018-02-04T12:00:00-05:00,2018-02-04T14:00:00-05:00,VFR,Practice Area
S00814,811AX,I053,2018-02-04T12:00:00-05:00,2018-02-04T14:00:00-05:00,VFR,Pattern
S01128,738GG,I076,2018-02-05T09:00:00-05:00,2018-02-05T12:00:00-05:00,VFR,Practice Area
S01161,738GG,I076,2018-02-05T12:00:00-05:00,2018-02-05T14:00:00-05:00,VFR,Practice Area
S01203,684TM,I072,2018-02-05T09:00:00-05:00,2018-02-05T11:00:00-05:00,VFR,Pattern
S01064,254SE,I097,2018-02-05T09:00:00-05:00,2018-02-05T11:00:00-05:00,IFR,Pattern
S00564,217PQ,,2018-02-05T08:00:00-05:00,2018-02-05T10:00:00-05:00,IFR,Pattern
S01260,811AX,I061,2018-02-05T09:00:00-05:00,2018-02-05T11:00:00-05:00,VFR,Practice Area
S00980,217PQ,I097,2018-02-05T11:00:00-05:00,2018-02-05T13:00:00-05:00,IFR,Pattern
S01136,684TM,I097,2018-02-05T13:00:00-05:00,2018-02-05T16:00:00-05:00,IFR,Practice Area
S01279,426JQ,I053,2018-02-05T09:00:00-05:00,2018-02-05T11:00:00-05:00,VFR,Pattern
S01282,254SE,I053,2018-02-05T11:00:00-05:00,2018-02-05T13:00:00-05:00,VFR,Pattern
S01261,811AX,I072,2018-02-05T11:00:00-05:00,2018-02-05T13:00:00-05:00,VFR,Pattern
S01188,684TM,I061,2018-02-05T11:00:00-05:00,2018-02-05T13:00:00-05:00,VFR,Pattern
S01259,811AX,I072,2018-02-05T13:00:00-05:00,2018-02-05T15:00:00-05:00,VFR,Pattern
S01256,254SE,I053,2018-02-05T13:00:00-05:00,2018-02-05T16:00:00-05:00,VFR,Practice Area
S01051,548QR,I032,2018-02-05T13:00:00-05:00,2018-02-05T15:00:00-05:00,IFR,Practice Area
S01294,133CZ,I010,2018-02-05T08:00:00-05:00,2018-02-05T10:00:00-05:00,IFR,Pattern
S01287,133CZ,I061,2018-02-05T13:00:00-05:00,2018-02-05T15:00:00-05:00,VFR,Pattern
S01284,426JQ,I076,2018-02-05T14:00:00-05:00,2018-02-05T16:00:00-05:00,VFR,Pattern
S01272,133CZ,I096,2018-02-05T10:00:00-05:00,2018-02-05T12:00:00-05:00,VFR,Pattern
S01158,548QR,I010,2018-02-05T10:00:00-05:00,2018-02-05T13:00:00-05:00,IFR,Practice Area
S00812,157ZA,I096,2018-02-05T12:00:00-05:00,2018-02-05T14:00:00-05:00,VFR,Practice Area
S01265,217PQ,I010,2018-02-05T13:00:00-05:00,2018-02-05T15:00:00-05:00,VFR,Pattern
S00549,548QR,,2018-02-05T08:00:00-05:00,2018-02-05T10:00:00-05:00,IFR,Practice Area
S01270,157ZA,I096,2018-02-05T14:00:00-05:00,2018-02-05T16:00:00-05:00,VFR,Pattern
S01128,738GG,I053,2018-02-06T09:00:00-05:00,2018-02-06T12:00:00-05:00,VFR,Practice Area
S01203,157ZA,I061,2018-02-06T09:00:00-05:00,2018-02-06T11:00:00-05:00,VFR,Practice Area
S01064,548QR,I097,2018-02-06T09:00:00-05:00,2018-02-06T11:00:00-05:00,IFR,Pattern
S01167,254SE,I076,2018-02-06T09:00:00-05:00,2018-02-06T11:00:00-05:00,VFR,Practice Area
S00564,684TM,I060,2018-02-06T17:00:00-05:00,2018-02-06T19:00:00-05:00,IFR,Pattern
S01260,811AX,I076,2018-02-06T11:00:00-05:00,2018-02-06T13:00:00-05:00,VFR,Pattern
S00980,684TM,I097,2018-02-06T11:00:00-05:00,2018-02-06T13:00:00-05:00,IFR,Practice Area
S01136,217PQ,I060,2018-02-06T13:00:00-05:00,2018-02-06T15:00:00-05:00,IFR,Pattern
S01279,426JQ,I061,2018-02-06T11:00:00-05:00,2018-02-06T14:00:00-05:00,VFR,Cross Country
S01282,157ZA,I053,2018-02-06T12:00:00-05:00,2018-02-06T14:00:00-05:00,VFR,Pattern
S01176,254SE,I076,2018-02-06T13:00:00-05:00,2018-02-06T15:00:00-05:00,VFR,Pattern
S01261,426JQ,I053,2018-02-06T14:00:00-05:00,2018-02-06T16:00:00-05:00,VFR,Pattern
S01259,811AX,I061,2018-02-06T14:00:00-05:00,2018-02-06T17:00:00-05:00,VFR,Practice Area
S01256,684TM,I076,2018-02-06T15:00:00-05:00,2018-02-06T17:00:00-05:00,VFR,Pattern
S01051,684TM,I097,2018-02-06T13:00:00-05:00,2018-02-06T15:00:00-05:00,IFR,Pattern
S01294,133CZ,I032,2018-02-06T13:00:00-05:00,2018-02-06T15:00:00-05:00,VFR,Pattern
S01287,133CZ,I060,2018-02-06T15:00:00-05:00,2018-02-06T17:00:00-05:00,VFR,Pattern
S01284,426JQ,I010,2018-02-06T09:00:00-05:00,2018-02-06T11:00:00-05:00,VFR,Practice Area
S01272,133CZ,I096,2018-02-06T09:00:00-05:00,2018-02-06T12:00:00-05:00,VFR,Practice Area
S01158,548QR,I010,2018-02-06T11:00:00-05:00,2018-02-06T14:00:00-05:00,IFR,Practice Area
S00812,217PQ,,2018-02-06T09:00:00-05:00,2018-02-06T11:00:00-05:00,VFR,Pattern
S01269,157ZA,I010,2018-02-06T14:00:00-05:00,2018-02-06T17:00:00-05:00,VFR,Practice Area
S01265,254SE,I097,2018-02-06T15:00:00-05:00,2018-02-06T17:00:00-05:00,VFR,Pattern
S00549,446BU,I032,2018-02-06T15:00:00-05:00,2018-02-06T17:00:00-05:00,IFR,Pattern
S01270,548QR,I096,2018-02-06T14:00:00-05:00,2018-02-06T16:00:00-05:00,VFR,Pattern
S00847,684TM,,2018-02-06T09:00:00-05:00,2018-02-06T11:00:00-05:00,IFR,Pattern
S00549,157ZA,I060,2018-02-07T14:00:00-05:00,2018-02-07T16:00:00-05:00,IFR,Pattern
S00847,548QR,I032,2018-02-07T14:00:00-05:00,2018-02-07T16:00:00-05:00,IFR,Pattern
S01152,157ZA,I076,2018-02-08T09:00:00-05:00,2018-02-08T11:00:00-05:00,VFR,Practice Area
S01282,254SE,I072,2018-02-08T09:00:00-05:00,2018-02-08T13:00:00-05:00,VFR,Cross Country
S01188,548QR,I076,2018-02-08T11:00:00-05:00,2018-02-08T13:00:00-05:00,VFR,Practice Area
S01272,426JQ,I076,2018-02-08T13:00:00-05:00,2018-02-08T15:00:00-05:00,VFR,Pattern
S01269,157ZA,I072,2018-02-08T13:00:00-05:00,2018-02-08T16:00:00-05:00,VFR,Practice Area
S01300,426JQ,I076,2018-02-08T15:00:00-05:00,2018-02-08T17:00:00-05:00,VFR,Pattern
S01265,217PQ,I077,2018-02-08T09:00:00-05:00,2018-02-08T11:00:00-05:00,VFR,Pattern
S01258,133CZ,I077,2018-02-08T11:00:00-05:00,2018-02-08T13:00:00-05:00,VFR,Pattern
S01270,548QR,I032,2018-02-08T13:00:00-05:00,2018-02-08T15:00:00-05:00,VFR,Pattern
S01290,217PQ,I077,2018-02-08T13:00:00-05:00,2018-02-08T16:00:00-05:00,VFR,Cross Country
S01258,426JQ,I003,2018-02-09T08:00:00-05:00,2018-02-09T10:00:00-05:00,VFR,Practice Area
S00682,157ZA,I061,2018-02-10T09:00:00-05:00,2018-02-10T11:00:00-05:00,VFR,Pattern
S01094,811AX,I072,2018-02-10T09:00:00-05:00,2018-02-10T12:00:00-05:00,VFR,Practice Area
S01027,426JQ,I053,2018-02-10T09:00:00-05:00,2018-02-10T11:00:00-05:00,VFR,Pattern
S00935,426JQ,I053,2018-02-10T11:00:00-05:00,2018-02-10T13:00:00-05:00,VFR,Pattern
S00901,133CZ,I061,2018-02-10T11:00:00-05:00,2018-02-10T13:00:00-05:00,VFR,Pattern
S00811,811AX,I072,2018-02-10T12:00:00-05:00,2018-02-10T15:00:00-05:00,VFR,Practice Area
S01073,133CZ,I053,2018-02-10T13:00:00-05:00,2018-02-10T15:00:00-05:00,VFR,Pattern
S01090,426JQ,I061,2018-02-10T13:00:00-05:00,2018-02-10T15:00:00-05:00,VFR,Practice Area
S01035,133CZ,I010,2018-02-10T08:00:00-05:00,2018-02-10T11:00:00-05:00,VFR,Practice Area
S01277,811AX,I061,2018-02-10T15:00:00-05:00,2018-02-10T17:00:00-05:00,VFR,Pattern
S01063,133CZ,I072,2018-02-10T15:00:00-05:00,2018-02-10T17:00:00-05:00,VFR,Pattern
S01254,426JQ,I053,2018-02-10T15:00:00-05:00,2018-02-10T17:00:00-05:00,VFR,Pattern
S00904,385AT,I077,2018-02-10T09:00:00-05:00,2018-02-10T11:00:00-05:00,VFR,Pattern
S00658,254SE,I097,2018-02-10T09:00:00-05:00,2018-02-10T11:00:00-05:00,VFR,Pattern
S00487,548QR,I077,2018-02-10T11:00:00-05:00,2018-02-10T13:00:00-05:00,VFR,Practice Area
S01196,738GG,I097,2018-02-10T11:00:00-05:00,2018-02-10T13:00:00-05:00,VFR,Pattern
S01130,738GG,I097,2018-02-10T13:00:00-05:00,2018-02-10T15:00:00-05:00,VFR,Pattern
S01031,738GG,I060,2018-02-10T15:00:00-05:00,2018-02-10T17:00:00-05:00,VFR,Pattern
S01072,217PQ,I077,2018-02-10T13:00:00-05:00,2018-02-10T15:00:00-05:00,VFR,Practice Area
S00744,254SE,I060,2018-02-10T13:00:00-05:00,2018-02-10T15:00:00-05:00,VFR,Practice Area
S01167,548QR,I003,2018-02-10T08:00:00-05:00,2018-02-10T11:00:00-05:00,VFR,Practice Area
S01148,217PQ,I096,2018-02-10T09:00:00-05:00,2018-02-10T12:00:00-05:00,VFR,Practice Area
S01162,157ZA,I010,2018-02-10T11:00:00-05:00,2018-02-10T14:00:00-05:00,VFR,Practice Area
S01177,548QR,I097,2018-02-10T15:00:00-05:00,2018-02-10T17:00:00-05:00,VFR,Pattern
S01184,684TM,I077,2018-02-10T15:00:00-05:00,2018-02-10T17:00:00-05:00,VFR,Pattern
S00718,254SE,I003,2018-02-10T11:00:00-05:00,2018-02-10T13:00:00-05:00,VFR,Pattern
