STUDENT,AIRPLANE,INSTUCTOR,TAKEOFF,LANDING,FILED,AREA
S01540,254SE,I076,2019-01-16T09:00:00-05:00,2019-01-16T12:00:00-05:00,VFR,Practice Area
S01784,133CZ,I061,2019-01-16T09:00:00-05:00,2019-01-16T11:00:00-05:00,VFR,Pattern
S01979,133CZ,I061,2019-01-16T11:00:00-05:00,2019-01-16T13:00:00-05:00,VFR,Pattern
S01794,426JQ,I053,2019-01-16T12:00:00-05:00,2019-01-16T14:00:00-05:00,VFR,Pattern
S01763,811AX,I076,2019-01-16T12:00:00-05:00,2019-01-16T14:00:00-05:00,VFR,Pattern
S01621,157ZA,I077,2019-01-16T09:00:00-05:00,2019-01-16T12:00:00-05:00,VFR,Practice Area
S01812,133CZ,I061,2019-01-16T13:00:00-05:00,2019-01-16T15:00:00-05:00,VFR,Pattern
S01917,811AX,I003,2019-01-16T08:00:00-05:00,2019-01-16T10:00:00-05:00,VFR,Pattern
S01967,426JQ,I096,2019-01-16T09:00:00-05:00,2019-01-16T11:00:00-05:00,VFR,Pattern
S01706,811AX,I003,2019-01-16T10:00:00-05:00,2019-01-16T12:00:00-05:00,VFR,Pattern
S01977,426JQ,I076,2019-01-16T14:00:00-05:00,2019-01-16T16:00:00-05:00,VFR,Pattern
S01606,254SE,I032,2019-01-16T12:00:00-05:00,2019-01-16T14:00:00-05:00,VFR,Pattern
S01902,684TM,I077,2019-01-16T12:00:00-05:00,2019-01-16T14:00:00-05:00,VFR,Pattern
S01760,217PQ,I060,2019-01-16T12:00:00-05:00,2019-01-16T14:00:00-05:00,VFR,Pattern
S01571,385AT,I096,2019-01-16T11:00:00-05:00,2019-01-16T14:00:00-05:00,VFR,Practice Area
S02007,811AX,I053,2019-01-16T14:00:00-05:00,2019-01-16T16:00:00-05:00,VFR,Pattern
S01415,217PQ,I060,2019-01-16T14:00:00-05:00,2019-01-16T16:00:00-05:00,VFR,Pattern
S01051,217PQ,I060,2019-01-16T16:00:00-05:00,2019-01-16T18:00:00-05:00,IFR,Pattern
S01344,684TM,I077,2019-01-16T14:00:00-05:00,2019-01-16T16:00:00-05:00,IFR,Pattern
S00847,684TM,,2019-01-16T08:00:00-05:00,2019-01-16T10:00:00-05:00,IFR,Pattern
S00564,684TM,,2019-01-16T10:00:00-05:00,2019-01-16T12:00:00-05:00,IFR,Pattern
S01064,254SE,I032,2019-01-16T16:00:00-05:00,2019-01-16T18:00:00-05:00,IFR,Pattern
S01540,684TM,I072,2019-01-17T09:00:00-05:00,2019-01-17T11:00:00-05:00,VFR,Pattern
S01979,133CZ,I076,2019-01-17T09:00:00-05:00,2019-01-17T11:00:00-05:00,VFR,Pattern
S01812,811AX,I072,2019-01-17T11:00:00-05:00,2019-01-17T13:00:00-05:00,VFR,Pattern
S01967,133CZ,I076,2019-01-17T11:00:00-05:00,2019-01-17T14:00:00-05:00,VFR,Practice Area
S01706,426JQ,I072,2019-01-17T13:00:00-05:00,2019-01-17T15:00:00-05:00,VFR,Pattern
S01734,133CZ,I076,2019-01-17T14:00:00-05:00,2019-01-17T16:00:00-05:00,VFR,Pattern
S01468,426JQ,I077,2019-01-17T09:00:00-05:00,2019-01-17T12:00:00-05:00,VFR,Practice Area
S01896,811AX,I072,2019-01-17T15:00:00-05:00,2019-01-17T17:00:00-05:00,VFR,Pattern
S01717,811AX,I003,2019-01-17T08:00:00-05:00,2019-01-17T11:00:00-05:00,VFR,Practice Area
S01977,811AX,I077,2019-01-17T13:00:00-05:00,2019-01-17T15:00:00-05:00,VFR,Pattern
S01653,426JQ,I077,2019-01-17T15:00:00-05:00,2019-01-17T17:00:00-05:00,VFR,Pattern
S01501,254SE,I060,2019-01-17T12:00:00-05:00,2019-01-17T14:00:00-05:00,VFR,Pattern
S01294,684TM,I032,2019-01-17T12:00:00-05:00,2019-01-17T14:00:00-05:00,VFR,Pattern
S01459,684TM,I032,2019-01-17T14:00:00-05:00,2019-01-17T16:00:00-05:00,VFR,Pattern
S01969,217PQ,I060,2019-01-17T14:00:00-05:00,2019-01-17T16:00:00-05:00,VFR,Pattern
S01391,217PQ,I003,2019-01-17T11:00:00-05:00,2019-01-17T13:00:00-05:00,VFR,Practice Area
S01822,254SE,I003,2019-01-17T14:00:00-05:00,2019-01-17T17:00:00-05:00,VFR,Practice Area
S00564,254SE,I060,2019-01-17T17:00:00-05:00,2019-01-17T20:00:00-05:00,IFR,Practice Area
S01064,217PQ,I032,2019-01-17T17:00:00-05:00,2019-01-17T19:00:00-05:00,IFR,Practice Area
S01967,133CZ,I077,2019-01-18T09:00:00-05:00,2019-01-18T11:00:00-05:00,IFR,Pattern
S01600,684TM,I076,2019-01-18T10:00:00-05:00,2019-01-18T12:00:00-05:00,VFR,Practice Area
S01706,426JQ,I072,2019-01-18T11:00:00-05:00,2019-01-18T14:00:00-05:00,VFR,Practice Area
S01734,133CZ,I076,2019-01-18T12:00:00-05:00,2019-01-18T14:00:00-05:00,VFR,Pattern
S01717,217PQ,I097,2019-01-18T10:00:00-05:00,2019-01-18T12:00:00-05:00,VFR,Pattern
S01575,738GG,I077,2019-01-18T11:00:00-05:00,2019-01-18T13:00:00-05:00,VFR,Pattern
S01868,426JQ,I072,2019-01-18T15:00:00-05:00,2019-01-18T17:00:00-05:00,VFR,Practice Area
S01515,684TM,I032,2019-01-18T12:00:00-05:00,2019-01-18T15:00:00-05:00,VFR,Practice Area
S01502,217PQ,I060,2019-01-18T12:00:00-05:00,2019-01-18T14:00:00-05:00,VFR,Pattern
S01629,133CZ,I076,2019-01-18T14:00:00-05:00,2019-01-18T16:00:00-05:00,VFR,Pattern
S01939,426JQ,I072,2019-01-18T09:00:00-05:00,2019-01-18T11:00:00-05:00,VFR,Pattern
S01969,254SE,I010,2019-01-18T11:00:00-05:00,2019-01-18T14:00:00-05:00,VFR,Practice Area
S01562,254SE,I010,2019-01-18T09:00:00-05:00,2019-01-18T11:00:00-05:00,VFR,Pattern
S01806,738GG,I097,2019-01-18T13:00:00-05:00,2019-01-18T15:00:00-05:00,VFR,Pattern
S01855,738GG,I077,2019-01-18T15:00:00-05:00,2019-01-18T17:00:00-05:00,VFR,Pattern
S01344,254SE,I060,2019-01-18T14:00:00-05:00,2019-01-18T16:00:00-05:00,IFR,Pattern
S01094,133CZ,I061,2019-01-19T12:00:00-05:00,2019-01-19T14:00:00-05:00,VFR,Pattern
S01561,426JQ,I053,2019-01-19T12:00:00-05:00,2019-01-19T14:00:00-05:00,VFR,Pattern
S00836,217PQ,I072,2019-01-19T12:00:00-05:00,2019-01-19T14:00:00-05:00,VFR,Pattern
S01717,157ZA,I060,2019-01-19T12:00:00-05:00,2019-01-19T14:00:00-05:00,VFR,Pattern
S01660,426JQ,I072,2019-01-19T15:00:00-05:00,2019-01-19T17:00:00-05:00,VFR,Pattern
S02014,254SE,I010,2019-01-19T08:00:00-05:00,2019-01-19T10:00:00-05:00,VFR,Practice Area
S01959,548QR,I077,2019-01-19T13:00:00-05:00,2019-01-19T15:00:00-05:00,VFR,Pattern
S01213,684TM,I097,2019-01-19T12:00:00-05:00,2019-01-19T14:00:00-05:00,VFR,Pattern
S01587,133CZ,I053,2019-01-20T13:00:00-05:00,2019-01-20T15:00:00-05:00,VFR,Pattern
S01896,426JQ,I072,2019-01-20T13:00:00-05:00,2019-01-20T15:00:00-05:00,VFR,Pattern
S02007,133CZ,I072,2019-01-20T11:00:00-05:00,2019-01-20T13:00:00-05:00,VFR,Pattern
S01965,548QR,I053,2019-01-20T11:00:00-05:00,2019-01-20T13:00:00-05:00,VFR,Pattern
S01988,426JQ,I072,2019-01-21T14:00:00-05:00,2019-01-21T16:00:00-05:00,VFR,Pattern
S01969,217PQ,I053,2019-01-21T15:00:00-05:00,2019-01-21T17:00:00-05:00,VFR,Pattern
S01636,254SE,I076,2019-01-22T11:00:00-05:00,2019-01-22T13:00:00-05:00,VFR,Practice Area
S01468,133CZ,I061,2019-01-22T11:00:00-05:00,2019-01-22T14:00:00-05:00,VFR,Cross Country
S01606,217PQ,I053,2019-01-22T11:00:00-05:00,2019-01-22T13:00:00-05:00,VFR,Pattern
S01593,426JQ,I053,2019-01-22T13:00:00-05:00,2019-01-22T15:00:00-05:00,VFR,Pattern
S01542,133CZ,I061,2019-01-22T14:00:00-05:00,2019-01-22T16:00:00-05:00,VFR,Pattern
S01868,426JQ,I053,2019-01-22T15:00:00-05:00,2019-01-22T17:00:00-05:00,VFR,Practice Area
S01999,426JQ,I097,2019-01-22T11:00:00-05:00,2019-01-22T13:00:00-05:00,VFR,Pattern
S01459,684TM,I076,2019-01-22T13:00:00-05:00,2019-01-22T15:00:00-05:00,VFR,Pattern
S01427,548QR,I076,2019-01-22T15:00:00-05:00,2019-01-22T17:00:00-05:00,VFR,Pattern
S01400,157ZA,I032,2019-01-22T12:00:00-05:00,2019-01-22T14:00:00-05:00,VFR,Pattern
S01877,548QR,I060,2019-01-22T12:00:00-05:00,2019-01-22T14:00:00-05:00,VFR,Practice Area
S01976,254SE,I097,2019-01-22T13:00:00-05:00,2019-01-22T15:00:00-05:00,VFR,Pattern
S01848,217PQ,I032,2019-01-22T14:00:00-05:00,2019-01-22T16:00:00-05:00,VFR,Pattern
S02022,157ZA,I060,2019-01-22T14:00:00-05:00,2019-01-22T16:00:00-05:00,VFR,Pattern
S01924,684TM,I097,2019-01-22T15:00:00-05:00,2019-01-22T17:00:00-05:00,VFR,Pattern
S01819,684TM,I010,2019-01-22T11:00:00-05:00,2019-01-22T13:00:00-05:00,VFR,Pattern
S02002,254SE,I010,2019-01-22T15:00:00-05:00,2019-01-22T17:00:00-05:00,VFR,Pattern
S01855,738GG,I096,2019-01-22T11:00:00-05:00,2019-01-22T13:00:00-05:00,VFR,Pattern
S01051,446BU,,2019-01-22T11:00:00-05:00,2019-01-22T13:00:00-05:00,IFR,Pattern
S01806,738GG,I096,2019-01-22T13:00:00-05:00,2019-01-22T15:00:00-05:00,VFR,Pattern
S00847,217PQ,I060,2019-01-22T17:00:00-05:00,2019-01-22T19:00:00-05:00,IFR,Practice Area
S01716,684TM,I053,2019-01-23T09:00:00-05:00,2019-01-23T12:00:00-05:00,VFR,Practice Area
S01540,254SE,I076,2019-01-23T09:00:00-05:00,2019-01-23T11:00:00-05:00,VFR,Pattern
S01621,548QR,I061,2019-01-23T09:00:00-05:00,2019-01-23T11:00:00-05:00,VFR,Practice Area
S01593,426JQ,I076,2019-01-23T11:00:00-05:00,2019-01-23T13:00:00-05:00,VFR,Pattern
S01542,133CZ,I061,2019-01-23T11:00:00-05:00,2019-01-23T13:00:00-05:00,VFR,Pattern
S01868,133CZ,I061,2019-01-23T13:00:00-05:00,2019-01-23T15:00:00-05:00,VFR,Pattern
S01884,426JQ,I076,2019-01-23T13:00:00-05:00,2019-01-23T15:00:00-05:00,VFR,Pattern
S01999,426JQ,I077,2019-01-23T09:00:00-05:00,2019-01-23T11:00:00-05:00,VFR,Pattern
S01851,133CZ,I003,2019-01-23T08:00:00-05:00,2019-01-23T10:00:00-05:00,VFR,Pattern
S01646,133CZ,I053,2019-01-23T15:00:00-05:00,2019-01-23T17:00:00-05:00,VFR,Pattern
S01562,254SE,I053,2019-01-23T12:00:00-05:00,2019-01-23T14:00:00-05:00,VFR,Practice Area
S01406,157ZA,I077,2019-01-23T11:00:00-05:00,2019-01-23T13:00:00-05:00,VFR,Practice Area
S01415,684TM,I032,2019-01-23T12:00:00-05:00,2019-01-23T14:00:00-05:00,VFR,Practice Area
S01877,548QR,I060,2019-01-23T12:00:00-05:00,2019-01-23T14:00:00-05:00,VFR,Pattern
S01976,157ZA,I077,2019-01-23T13:00:00-05:00,2019-01-23T15:00:00-05:00,VFR,Pattern
S01848,548QR,I032,2019-01-23T14:00:00-05:00,2019-01-23T16:00:00-05:00,VFR,Pattern
S02022,684TM,I060,2019-01-23T14:00:00-05:00,2019-01-23T16:00:00-05:00,VFR,Pattern
S01550,157ZA,I096,2019-01-23T09:00:00-05:00,2019-01-23T11:00:00-05:00,VFR,Pattern
S01819,254SE,I096,2019-01-23T14:00:00-05:00,2019-01-23T16:00:00-05:00,VFR,Pattern
S01685,157ZA,I061,2019-01-23T15:00:00-05:00,2019-01-23T17:00:00-05:00,VFR,Pattern
S01653,426JQ,I076,2019-01-23T15:00:00-05:00,2019-01-23T17:00:00-05:00,VFR,Pattern
S01855,738GG,I003,2019-01-23T10:00:00-05:00,2019-01-23T12:00:00-05:00,VFR,Pattern
S01806,738GG,I096,2019-01-23T12:00:00-05:00,2019-01-23T14:00:00-05:00,VFR,Practice Area
S01687,133CZ,I076,2019-01-24T14:00:00-05:00,2019-01-24T16:00:00-05:00,VFR,Pattern
S01344,548QR,I077,2019-01-24T10:00:00-05:00,2019-01-24T12:00:00-05:00,IFR,Pattern
S00847,684TM,I060,2019-01-24T17:00:00-05:00,2019-01-24T19:00:00-05:00,IFR,Pattern
S01540,548QR,I076,2019-01-25T09:00:00-05:00,2019-01-25T11:00:00-05:00,VFR,Practice Area
S01621,157ZA,I072,2019-01-25T09:00:00-05:00,2019-01-25T11:00:00-05:00,VFR,Pattern
S01868,133CZ,I076,2019-01-25T11:00:00-05:00,2019-01-25T13:00:00-05:00,VFR,Pattern
S01625,254SE,I072,2019-01-25T11:00:00-05:00,2019-01-25T13:00:00-05:00,VFR,Pattern
S01884,133CZ,I072,2019-01-25T13:00:00-05:00,2019-01-25T15:00:00-05:00,VFR,Pattern
S01851,426JQ,I076,2019-01-25T13:00:00-05:00,2019-01-25T17:00:00-05:00,VFR,Cross Country
S01646,811AX,I072,2019-01-25T15:00:00-05:00,2019-01-25T17:00:00-05:00,VFR,Pattern
S01772,426JQ,I077,2019-01-25T09:00:00-05:00,2019-01-25T11:00:00-05:00,VFR,Pattern
S01687,811AX,I097,2019-01-25T09:00:00-05:00,2019-01-25T12:00:00-05:00,VFR,Practice Area
S01294,548QR,I077,2019-01-25T11:00:00-05:00,2019-01-25T13:00:00-05:00,VFR,Pattern
S01523,738GG,I097,2019-01-25T12:00:00-05:00,2019-01-25T14:00:00-05:00,VFR,Pattern
S01724,811AX,I060,2019-01-25T13:00:00-05:00,2019-01-25T15:00:00-05:00,VFR,Pattern
S01988,133CZ,I060,2019-01-25T15:00:00-05:00,2019-01-25T17:00:00-05:00,VFR,Pattern
S01720,133CZ,I003,2019-01-25T08:00:00-05:00,2019-01-25T10:00:00-05:00,VFR,Pattern
S01660,426JQ,I010,2019-01-25T11:00:00-05:00,2019-01-25T13:00:00-05:00,VFR,Pattern
S01400,217PQ,I077,2019-01-25T13:00:00-05:00,2019-01-25T15:00:00-05:00,VFR,Pattern
S01563,254SE,I032,2019-01-25T13:00:00-05:00,2019-01-25T15:00:00-05:00,VFR,Pattern
S01406,548QR,I097,2019-01-25T14:00:00-05:00,2019-01-25T16:00:00-05:00,VFR,Pattern
S02022,157ZA,I077,2019-01-25T15:00:00-05:00,2019-01-25T17:00:00-05:00,VFR,Practice Area
S01924,684TM,I032,2019-01-25T15:00:00-05:00,2019-01-25T17:00:00-05:00,VFR,Pattern
S01774,738GG,I010,2019-01-25T08:00:00-05:00,2019-01-25T11:00:00-05:00,VFR,Practice Area
S02002,684TM,I003,2019-01-25T10:00:00-05:00,2019-01-25T12:00:00-05:00,VFR,Pattern
S01760,684TM,I003,2019-01-25T12:00:00-05:00,2019-01-25T14:00:00-05:00,VFR,Pattern
S01984,157ZA,I010,2019-01-25T13:00:00-05:00,2019-01-25T15:00:00-05:00,VFR,Pattern
S01839,217PQ,I010,2019-01-25T15:00:00-05:00,2019-01-25T17:00:00-05:00,VFR,Pattern
S01501,254SE,I003,2019-01-25T15:00:00-05:00,2019-01-25T17:00:00-05:00,VFR,Practice Area
S01051,254SE,I032,2019-01-25T17:00:00-05:00,2019-01-25T20:00:00-05:00,IFR,Practice Area
S00564,157ZA,I060,2019-01-25T17:00:00-05:00,2019-01-25T19:00:00-05:00,IFR,Pattern
S01064,254SE,,2019-01-25T08:00:00-05:00,2019-01-25T10:00:00-05:00,IFR,Pattern
S01716,548QR,I061,2019-01-26T09:00:00-05:00,2019-01-26T11:00:00-05:00,VFR,Practice Area
S01418,426JQ,I053,2019-01-26T09:00:00-05:00,2019-01-26T11:00:00-05:00,VFR,Pattern
S01790,811AX,I072,2019-01-26T09:00:00-05:00,2019-01-26T12:00:00-05:00,VFR,Practice Area
S01365,133CZ,I053,2019-01-26T11:00:00-05:00,2019-01-26T14:00:00-05:00,VFR,Cross Country
S01659,426JQ,I061,2019-01-26T11:00:00-05:00,2019-01-26T13:00:00-05:00,VFR,Pattern
S01387,811AX,I072,2019-01-26T12:00:00-05:00,2019-01-26T15:00:00-05:00,VFR,Cross Country
S01909,426JQ,I061,2019-01-26T13:00:00-05:00,2019-01-26T15:00:00-05:00,VFR,Pattern
S01624,133CZ,I003,2019-01-26T08:00:00-05:00,2019-01-26T11:00:00-05:00,VFR,Practice Area
S00868,684TM,I053,2019-01-26T14:00:00-05:00,2019-01-26T16:00:00-05:00,VFR,Pattern
S00818,133CZ,I097,2019-01-26T14:00:00-05:00,2019-01-26T16:00:00-05:00,VFR,Pattern
S01704,811AX,I061,2019-01-26T15:00:00-05:00,2019-01-26T17:00:00-05:00,VFR,Pattern
S00753,217PQ,I097,2019-01-26T09:00:00-05:00,2019-01-26T11:00:00-05:00,VFR,Pattern
S01044,254SE,I077,2019-01-26T09:00:00-05:00,2019-01-26T12:00:00-05:00,VFR,Practice Area
S01636,217PQ,I097,2019-01-26T11:00:00-05:00,2019-01-26T14:00:00-05:00,VFR,Practice Area
S01479,426JQ,I072,2019-01-26T15:00:00-05:00,2019-01-26T17:00:00-05:00,VFR,Pattern
S01540,254SE,I077,2019-01-26T12:00:00-05:00,2019-01-26T14:00:00-05:00,VFR,Pattern
S01059,738GG,I060,2019-01-26T13:00:00-05:00,2019-01-26T15:00:00-05:00,VFR,Pattern
S01600,254SE,I077,2019-01-26T14:00:00-05:00,2019-01-26T16:00:00-05:00,VFR,Pattern
S01973,157ZA,I010,2019-01-26T08:00:00-05:00,2019-01-26T10:00:00-05:00,VFR,Pattern
S01445,684TM,I096,2019-01-26T09:00:00-05:00,2019-01-26T11:00:00-05:00,VFR,Pattern
S01672,157ZA,I010,2019-01-26T10:00:00-05:00,2019-01-26T13:00:00-05:00,VFR,Practice Area
S01871,548QR,I096,2019-01-26T11:00:00-05:00,2019-01-26T13:00:00-05:00,VFR,Pattern
S01476,684TM,I003,2019-01-26T11:00:00-05:00,2019-01-26T14:00:00-05:00,VFR,Cross Country
S01585,548QR,I096,2019-01-26T13:00:00-05:00,2019-01-26T16:00:00-05:00,VFR,Practice Area
S01515,157ZA,I010,2019-01-26T13:00:00-05:00,2019-01-26T15:00:00-05:00,VFR,Pattern
S01447,217PQ,I003,2019-01-26T14:00:00-05:00,2019-01-26T16:00:00-05:00,VFR,Pattern
S00564,157ZA,I060,2019-01-26T17:00:00-05:00,2019-01-26T19:00:00-05:00,IFR,Pattern
S01601,426JQ,I061,2019-01-27T09:00:00-05:00,2019-01-27T11:00:00-05:00,VFR,Pattern
S01526,811AX,I072,2019-01-27T09:00:00-05:00,2019-01-27T11:00:00-05:00,VFR,Pattern
S01728,133CZ,I053,2019-01-27T09:00:00-05:00,2019-01-27T11:00:00-05:00,VFR,Pattern
S01462,811AX,I053,2019-01-27T11:00:00-05:00,2019-01-27T13:00:00-05:00,VFR,Pattern
S01798,426JQ,I072,2019-01-27T11:00:00-05:00,2019-01-27T13:00:00-05:00,VFR,Pattern
S01348,133CZ,I061,2019-01-27T11:00:00-05:00,2019-01-27T13:00:00-05:00,VFR,Pattern
S01836,133CZ,I072,2019-01-27T13:00:00-05:00,2019-01-27T15:00:00-05:00,VFR,Pattern
S01371,811AX,I053,2019-01-27T13:00:00-05:00,2019-01-27T15:00:00-05:00,VFR,Pattern
S01411,133CZ,I072,2019-01-27T15:00:00-05:00,2019-01-27T17:00:00-05:00,VFR,Pattern
S01581,811AX,I061,2019-01-27T15:00:00-05:00,2019-01-27T17:00:00-05:00,VFR,Practice Area
S01636,548QR,I061,2019-01-27T13:00:00-05:00,2019-01-27T15:00:00-05:00,VFR,Practice Area
S00905,738GG,I053,2019-01-27T15:00:00-05:00,2019-01-27T17:00:00-05:00,VFR,Pattern
S01606,254SE,I097,2019-01-27T12:00:00-05:00,2019-01-27T15:00:00-05:00,VFR,Practice Area
S01575,738GG,I077,2019-01-27T09:00:00-05:00,2019-01-27T11:00:00-05:00,VFR,Pattern
S00729,157ZA,I077,2019-01-27T12:00:00-05:00,2019-01-27T14:00:00-05:00,VFR,Practice Area
S01034,684TM,I077,2019-01-27T14:00:00-05:00,2019-01-27T16:00:00-05:00,VFR,Practice Area
S01880,548QR,I097,2019-01-27T09:00:00-05:00,2019-01-27T11:00:00-05:00,VFR,Pattern
S01693,548QR,I097,2019-01-27T15:00:00-05:00,2019-01-27T17:00:00-05:00,VFR,Pattern
S01294,684TM,I096,2019-01-27T11:00:00-05:00,2019-01-27T14:00:00-05:00,VFR,Practice Area
S01669,254SE,I010,2019-01-27T08:00:00-05:00,2019-01-27T10:00:00-05:00,VFR,Pattern
S01523,738GG,I010,2019-01-27T11:00:00-05:00,2019-01-27T13:00:00-05:00,VFR,Pattern
S01753,738GG,I003,2019-01-27T13:00:00-05:00,2019-01-27T15:00:00-05:00,VFR,Practice Area
S01934,684TM,I003,2019-01-27T08:00:00-05:00,2019-01-27T10:00:00-05:00,VFR,Pattern
S01991,157ZA,I096,2019-01-27T09:00:00-05:00,2019-01-27T11:00:00-05:00,VFR,Pattern
S01640,217PQ,I003,2019-01-27T10:00:00-05:00,2019-01-27T12:00:00-05:00,VFR,Pattern
S01845,217PQ,I010,2019-01-27T13:00:00-05:00,2019-01-27T15:00:00-05:00,VFR,Pattern
S01356,157ZA,I096,2019-01-27T14:00:00-05:00,2019-01-27T16:00:00-05:00,VFR,Pattern
S00829,217PQ,I003,2019-01-27T15:00:00-05:00,2019-01-27T17:00:00-05:00,VFR,Pattern
S01374,254SE,I010,2019-01-27T15:00:00-05:00,2019-01-27T17:00:00-05:00,VFR,Pattern
S01064,217PQ,,2019-01-27T08:00:00-05:00,2019-01-27T10:00:00-05:00,IFR,Pattern
S01716,254SE,I072,2019-01-28T10:00:00-05:00,2019-01-28T12:00:00-05:00,VFR,Pattern
S01851,133CZ,I076,2019-01-28T10:00:00-05:00,2019-01-28T12:00:00-05:00,VFR,Pattern
S01772,811AX,I061,2019-01-28T10:00:00-05:00,2019-01-28T12:00:00-05:00,VFR,Pattern
S01459,548QR,I053,2019-01-28T10:00:00-05:00,2019-01-28T12:00:00-05:00,VFR,Pattern
S01724,811AX,I032,2019-01-28T13:00:00-05:00,2019-01-28T15:00:00-05:00,IFR,Pattern
S01427,217PQ,I076,2019-01-28T13:00:00-05:00,2019-01-28T16:00:00-05:00,VFR,Practice Area
S01720,133CZ,I061,2019-01-28T13:00:00-05:00,2019-01-28T16:00:00-05:00,VFR,Practice Area
S01629,811AX,I072,2019-01-28T15:00:00-05:00,2019-01-28T17:00:00-05:00,VFR,Pattern
S01385,548QR,I053,2019-01-28T13:00:00-05:00,2019-01-28T15:00:00-05:00,VFR,Pattern
S01937,811AX,I010,2019-01-28T08:00:00-05:00,2019-01-28T10:00:00-05:00,VFR,Pattern
S01391,684TM,I072,2019-01-28T13:00:00-05:00,2019-01-28T15:00:00-05:00,VFR,Practice Area
S01654,254SE,I053,2019-01-28T15:00:00-05:00,2019-01-28T17:00:00-05:00,VFR,Pattern
S01602,684TM,I097,2019-01-28T10:00:00-05:00,2019-01-28T12:00:00-05:00,VFR,Pattern
S01502,254SE,I097,2019-01-28T13:00:00-05:00,2019-01-28T15:00:00-05:00,VFR,Pattern
S01984,548QR,I097,2019-01-28T15:00:00-05:00,2019-01-28T17:00:00-05:00,VFR,Pattern
S01914,684TM,I032,2019-01-28T15:00:00-05:00,2019-01-28T17:00:00-05:00,VFR,Practice Area
S01822,217PQ,I096,2019-01-28T10:00:00-05:00,2019-01-28T12:00:00-05:00,VFR,Pattern
S01806,738GG,I010,2019-01-28T10:00:00-05:00,2019-01-28T12:00:00-05:00,VFR,Pattern
S01855,738GG,I096,2019-01-28T13:00:00-05:00,2019-01-28T15:00:00-05:00,VFR,Pattern
S01851,133CZ,I061,2019-01-29T09:00:00-05:00,2019-01-29T11:00:00-05:00,VFR,Pattern
S01724,811AX,I076,2019-01-29T09:00:00-05:00,2019-01-29T11:00:00-05:00,VFR,Pattern
S01629,133CZ,I076,2019-01-29T11:00:00-05:00,2019-01-29T13:00:00-05:00,VFR,Pattern
S01660,811AX,I061,2019-01-29T11:00:00-05:00,2019-01-29T13:00:00-05:00,VFR,Pattern
S01781,811AX,I076,2019-01-29T15:00:00-05:00,2019-01-29T17:00:00-05:00,VFR,Pattern
S01563,217PQ,I053,2019-01-29T09:00:00-05:00,2019-01-29T11:00:00-05:00,VFR,Pattern
S01848,217PQ,I053,2019-01-29T11:00:00-05:00,2019-01-29T13:00:00-05:00,VFR,Pattern
S01602,548QR,I097,2019-01-29T09:00:00-05:00,2019-01-29T11:00:00-05:00,VFR,Pattern
S01653,133CZ,I053,2019-01-29T15:00:00-05:00,2019-01-29T17:00:00-05:00,VFR,Pattern
S01914,684TM,I097,2019-01-29T11:00:00-05:00,2019-01-29T13:00:00-05:00,VFR,Pattern
S01822,254SE,I010,2019-01-29T08:00:00-05:00,2019-01-29T10:00:00-05:00,VFR,Pattern
S01839,684TM,I096,2019-01-29T09:00:00-05:00,2019-01-29T11:00:00-05:00,VFR,Pattern
S01819,254SE,I010,2019-01-29T10:00:00-05:00,2019-01-29T12:00:00-05:00,VFR,Pattern
S01806,738GG,I096,2019-01-29T11:00:00-05:00,2019-01-29T13:00:00-05:00,VFR,Pattern
S00847,548QR,I032,2019-01-29T13:00:00-05:00,2019-01-29T16:00:00-05:00,IFR,Practice Area
S01344,217PQ,I060,2019-01-29T13:00:00-05:00,2019-01-29T15:00:00-05:00,IFR,Pattern
S01976,254SE,I061,2019-01-29T15:00:00-05:00,2019-01-29T17:00:00-05:00,VFR,Pattern
S01051,684TM,I097,2019-01-29T13:00:00-05:00,2019-01-29T16:00:00-05:00,IFR,Practice Area
S00564,254SE,I032,2019-01-29T17:00:00-05:00,2019-01-29T19:00:00-05:00,IFR,Pattern
S01606,217PQ,I060,2019-01-29T15:00:00-05:00,2019-01-29T17:00:00-05:00,VFR,Pattern
S01064,548QR,,2019-01-29T11:00:00-05:00,2019-01-29T13:00:00-05:00,IFR,Pattern
S01716,254SE,I053,2019-01-30T09:00:00-05:00,2019-01-30T11:00:00-05:00,VFR,Practice Area
S01600,217PQ,I076,2019-01-30T09:00:00-05:00,2019-01-30T11:00:00-05:00,VFR,Pattern
S01575,738GG,I061,2019-01-30T09:00:00-05:00,2019-01-30T11:00:00-05:00,VFR,Pattern
S01625,548QR,I003,2019-01-30T08:00:00-05:00,2019-01-30T11:00:00-05:00,VFR,Practice Area
S01851,811AX,I077,2019-01-30T09:00:00-05:00,2019-01-30T11:00:00-05:00,VFR,Pattern
S01772,133CZ,I096,2019-01-30T09:00:00-05:00,2019-01-30T11:00:00-05:00,VFR,Pattern
S01820,811AX,I076,2019-01-30T15:00:00-05:00,2019-01-30T17:00:00-05:00,VFR,Pattern
S02029,133CZ,I061,2019-01-30T13:00:00-05:00,2019-01-30T15:00:00-05:00,VFR,Pattern
S01896,133CZ,I053,2019-01-30T15:00:00-05:00,2019-01-30T17:00:00-05:00,VFR,Pattern
S02028,811AX,I053,2019-01-30T12:00:00-05:00,2019-01-30T14:00:00-05:00,VFR,Pattern
S02014,548QR,I076,2019-01-30T13:00:00-05:00,2019-01-30T15:00:00-05:00,VFR,Pattern
